,0,1
744,@user When I see faggot i floor it,1
745,@user @user You senseless unthoughtful cunt. A father husband and son may of died and all you care about\u2026 @URL,1
746,Finished #MakingAMurderer 2. Bobby Dassey is guilty. Ken Kratz is a cunt. Kathleen Zellner is a legend. I \u2665\ufe0f Delores and Allen Avery.,0
747,Trump is famous for his insults. \shithole countries\ \failing\ \fake news\ \evil democrats\ \criminal immigran\u2026 @URL,0
748,your gonna put your hand in my ass? faggot.,1
749,Make sure your place is at least spic and span before inviting a Leo over.,0
750,@user Ok spic,0
751,What a faggot @URL,0
752,@user Fuck you faggot you yote my tweet,0
753,@user 9 out of 10 times when feminazi retards such as this one bash men or put forth allegations they R try… @URL,0
754,eating sleep for dinner tonight nigger @URL,0
755,adding on to this saying “ching chong” just because im asian doesnt mean i say it. Is that what all you arrogant non-asians think we say?,0
756,You're honestly the biggest retard i've ever seen online. That says alot. Block me so i don't have to see your stup\u2026 @URL,0
757,He\u2019s retarded @URL,0
758,Oh this old cunt,0
759,It's okay to be white and celebrate Australia Day #auspol,0
760,I think I need me a personal page on ig too much ratchet retarded shit I can\u2019t post \ud83d\ude29,0
761,@user I\u2019m not retarded. I know what u were referring to lol but STILL. he\u2019s still a baby &amp; it\u2019s still Halloween u need to chill.,0
762,LMAO that nigga retarded \ud83d\ude02 he still paid the man \ud83e\udd37\ud83c\udffd\u200d\u2640\ufe0f @URL,0
763,Same reason people want to use ethnic slurs. Same reason people want to say faggot so bad. People want to do offens\u2026 @URL,1
764,@user ok maybe will send to you when I finished,0
765,Come the fuck on NFL What the fuck out USA not looking too great right hand to knock @user into retard-iment\u2026 @URL,1
766,@user @user Listen you asiactic mongol eastern euro trash you would\nNever say any of this to my fa\u2026 @URL,1
767,@user This is fake empowerment men are people too,0
768,Forest could win the league with record points recorded and Don Goodman will still say were shit. The blokes a twat!,0
769,@user You're a faggot have ADHD and sound like you're gay. 1v1 me playground.,0
770,@user john flower faggot weighs 700 pounds and lives in a college dorm refrigerator he doesn't own,1
771,If you think the hashtags at the end of this tweet are extreme left feminazi propaganda you need… @URL,0
772,Dem dumb nigger genes for you. They'll join the party actively trying to exterminate them.,1
773,Drunk texters retarded lol,0
774,What happens when a white person checks him and calls him a spic .. like who or what will he turn to?? @URL,0
775,@user @user You\u2019re a retard :) x,1
776,@user @user Where was it that I claimed it WAS a leftist? I asked Vox if they would retract what they\u2026 @URL,0
777,azerbaijan sucks i just want to get the hell out of this country and never come back to this shithole,0
778,#staranurag @user @URL,0
779,Here's my problem with the word \banter\. Banter is an EXCHANGE of remarks.\n\nIf I call you a twat you call me a tw\u2026 @URL,0
780,@user fuck you retard,1
781,@user @user @user Ok retard,0
782,I will whoop your ass even if you remake that faggot Whis @URL,1
783,A retarded dad who has a daughter was framed by a prosecutor whose child was accidentally killed in the cold winter\u2026 @URL,1
784,Mahh nigger you killed it,0
785,I love being faggot \ud83e\udd27\ud83d\ude0d,0
786,We are not the greatest country in the world. We have become the shithole. It breaks my heart every day #vote\u2026 @URL,0
787,Maybe this is why i was called a spic today \ud83e\udd14 @URL,0
788,@user @user Susan did I ask?? No so go back to where you come from ok \ud83d\udc4d \nAnd don\u2019t forget to buy and stream mono while you\u2019re at it,1
789,@user bro i can here the beeps and boops from here cunt go oil yourself ya robot fag,1
790,@user OMG BABE THANK YOU \ud83d\ude0d\ud83d\udc9e,0
791,@user @user Shut the fuck up you faggot,1
792,@user ahaha that guy types so much as well another fat retard banned cya,1
793,cut my hair short so far my families called me dyke pelona soldier and Walter Mercado,0
794,Can\u2019t even go to thanksgiving dinner without worrying that someone\u2019s gonna call you a nigger/chink/spic on accident\u2026 @URL,1
795,you korean lookin' ass retard #ass #bot,0
796,As a kid I would've hated to have moved to a different part of the country but as an adult I can't wait to get away from the shithole,0
797,@user @user @user Our country is now being run like Zimbabwe or done other shithole African state,0
798,@user they literally can you mudslinging retard,1
799,Come and serve a young aplha #faggot ! #skype is open danaillazarus@user #findom #cocky #rt #rtgame #paypig\u2026 @URL,0
800,@user @user Armed guards in Temple?!! What ?!! Are we living in a \u201cshithole\u201dcountry?! We will be by the time DT is finished\ud83d\ude21,0
801,Would really love to hear a good reason illegal immigrants should be given government assistance. #government #assistance,0
802,Jack a retard. Can\u2019t even get the logistics of the app together,1
803,One blood is a negro spiritual,0
804,intellectual terrorist,0
805,@user No. We are not accepting the integration of illegal aliens into our communities.,1
806,i stg when i was younger i used to be mad stupid. my mental state was \u201cwhy do people die just keep your eyes open\u201d ong i was retarded.,0
807,ching chong ling long!,0
808,Eenie Meenie Mine mo catch a nigger by the toe. If he hollers make him pay Twenty Dollars Every Day.,0
809,@user @user Hate to say it Cochise but unfortunately twats like trump have left a stain on our credibi\u2026 @URL,0
810,@user I’m just waiting for him to say nigger honestly,0
811,#DemocRATS defend the illegal aliens support sanctuary cities create racial divide back and fund PP with tissue… @URL,0
812,@user Coming thru \u270c\ud83c\udffe,0
813,Call them what they are ILLEGAL ALIENS not undocumented immigrants!! @URL,1
814,@user are u streamong the injun vs the retard dick measuring contest,0
815,It's okay to be white #auspol,0
816,1. Fear mongering about refugees loitering in international waters waiting for a Labo…,0
817,And now yu white nigger,1
818,@user @user @user Maybe but @user who lied about Trump use of shithole countries and who doesn't\u2026 @URL,1
819,peter:\nmichelle: shut up you fucking faggot loser. musty bitch. go die in a hole,1
820,If u set that lil camel toe out while pregnant I know that twat got a lil twang,0
821,My car wasn\u2019t starting and like the faggot I am I called my father to help luckily he knew exactly what was wrong u\u2026 @URL,0
822,@user drunk retard or high retard who will win this battle it's me btw,1
823,Odell is a better WR than Hopkins he just has a mongoloid QB holding back his production.,0
824,MSM\nTrump is nazi and Jew killer. \nThey have gone full retard.,0
825,@user Cus you\u2019re a mongol \ud83d\ude0a,0
826,These #MAGA assholes have turned America into a shithole country...\ud83d\ude44,1
827,@user @user Kavanaugh FAMILY has 24/7 secret service protection! Dr. Ford has NO Security +had to f… @URL,0
828,@user We visited Taiwan once!I hope we can go back to your country someday,0
829,@user @user @user @user @user @user At BTG we are compromise to help edu… @URL,0
830,@user i wanna see ur retarded dog,0
831,like .... i remember when it was nothing with us now it\u2019s retarded \ud83d\ude2c,0
832,The cunt came out of nowhere,0
833,yeah leave me alone faggot!!!!!!\ud83d\ude24 @URL,1
834,I know it sucks being white lol y’all made the word nigger/nigga &amp; now y’all can’t even say it,1
835,@user Aditi go back to where you come from. You dont even reside in Cleveland. Do you even like yourself? D\u2026 @URL,0
836,went passed that fancy dress shop at southside n there\u2019s actual fucking bouncers outside ya cunt imagine being kb\u2019d\u2026 @URL,0
837,@user You seem to care more about illegal immigrants and dreamer criminal children than indigenous black… @URL,0
838,someone pls tell me why a 12 year old called me a ching chong bitch today when i looked at him funny for wearing a grill. i hate sb so much,0
839,@user @user I wonder what the spic gets out of it?,0
840,If I see anymore shootings or separating immigrants you will be impeached and prosecuted do I make myself very clear on that,0
841,That entire van is spic and span. Colors of stickers vibrant. No curling edges. Hmmm... @URL,0
842,@user This is him on my wacom while I try to work. @URL,0
843,@user I mean this in the most platonic dyke way but @URL,0
844,I fucking hate that lanky ginger cunt Joseph Brady,1
845,i honestly can\u2019t believe ed confirmed only three latin american countries and this lil shithole is one of them i\u2019m so used to being ignored,0
846,just got emoted on by newgen reaper retard,0
847,This is the sort of thing that happens in a shithole country. @URL,1
848,@user What a complete cunt,1
849,@user @user I do. Northern Native Americans have mongoloid features like Asians. Look at eskimos. S\u2026 @URL,0
850,Austin bought ME chocolates... and this negro ate them. Where they do that at?,1
851,@user Next job is to cut the welfare to all illegal aliens.,1
852,Shutup nigger @URL,1
853,@user Devious dangerous narcissistic autocratic slimy little twat.,0
854,one of my irls is chinese and whenever she educates this girl to not say ‘ching chong’ and shit the girl goes “it’… @URL,0
855,@user And did he conveniently forget \u201cshithole\u201d countries \u201c bad hombres\u201d and on and on? This man is Jekyl an\u2026 @URL,1
856,#NamibiaHolidays - #Travel Guide Tips And Reviews #africa #tourism #FrizeMedia @URL via @user,0
857,@user @user Turning away refugees is kind? Ignoring the sick kind? Using campaign funds to pay your… @URL,0
858,@user The twat in the White House,0
859,Only at a PWI does a black guy laugh when his white friend out right calls him a nigger.,0
860,All because I \u201ca foreign cunt\u201d apparently really can\u2019t speak on British streets. .... So I spoke in Parliament ne\u2026 @URL,1
861,Doesn\u2019t help that this Roofe is an absolute cunt #NFFC,0
862,@user I feel you I've got eyes and a nose that's midway between typically Arab looking chinese/mongol but I\u2026 @URL,0
863,Ready to get your home looking spic-'n-span? @URL,0
864,How doesn\u2019t Brisbane roar not fucking score cunt,0
865,@user Lmao but how? With ching chong culture?,1
866,@user Not that fucking idiotic manager I\u2019ve never liked him he makes retarded decisions.,0
867,@user ching chong one hundred,0
868,@user its okay u dont have to comfort me ive accepted that im unnaturally small its just how it has to be when ur a spic,0
869,@user Family guy holds no bars with stuff they say \ud83d\ude02 racist sexist the lot will never change because some ugly cunt complains about it,0
870,They thinking who put this nigger up there @URL,1
871,@user gay retard,0
872,@user Epic tweet1,0
873,We've played together online twice. You don't know jack shit about me faggot!,1
874,Roses are red\nI like rice\n\u201cHello you cunt\u201d\n- Harvey Price,0
875,@user And this is why the country is turning in to a shithole. We desperately need political change,0
876,@user When you:\n- Lead chants of 'lock her up'\n- Demonize refugees from 'shithole countries'\n- Mock the\u2026 @URL,1
877,Guess what happens when you allow people from \shithole countries\ to invade our country.we become a shithole\u2026 @URL,0
878,So damn retarded \ud83e\udd26\ud83c\udffd\u200d\u2642\ufe0f,1
879,u r ugly and retarded u stupid piece of shit. flaming faggot. kill ur self @URL,1
880,oh WOW i definitely did not know that i tried to fuck the same bitch that outed me. happy tea time cunt. (;,0
881,@user Maybe open borders and allowing people in from shithole countries where they don't value life is to b\u2026 @URL,0
882,Yale study on undocumented immigrants - truth!,0
883,I'm sick of seeing your face on my news feed you cunt.,1
884,imagine someone says 'ching chong' and you suddenly feeling tranquil @URL,0
885,Dope New Gospel - Lighter flick. Soul beat. Win. Fire already. Keep in mind I'm a negro / so my open min… @URL,0
886,They want a bit of belly up until y\u2019all argue and they end up calling you a fat cunt. @URL,1
887,@user @user Happy bday @user gay faggot !!,1
888,@user I have met spent time with gotten to know and heard the journeys of too many immigrants seeking saf… @URL,0
889,@user Don\u2019t be a faggot primo,0
890,@user well cry about it retard,0
891,@user &amp; the mongol can go talk to the brick wall none give a shit about time Greece grows a backbone &amp; once\u2026 @URL,0
892,@user @user Gonna track this fucker down and \defuse\ him. Dont want no ISIS members round me ends. What a twat.,1
893,LMFAO it’s what they deserve. You’re supposed to be a MAN. Toughen up nigger. @URL,1
894,Border Patrol agents discover nearly 200 illegal immigrants in remote Arizona desert @URL,0
895,@user @user Shooter was A Nazi a leftist terrorist and a Palestinian sympathizer...,0
896,@user I love you sexyyyy,0
897,get a life you retard,1
898,@user Wealthy cunt addressing the population reduced to penury after his master plan kicks in...,0
899,Everything was a spic from my nature of listening to alternative rock,0
900,@user What's a mongoloid?,0
901,@user twitter war I\u2019m here to state facts u horrible cunt now u defend woman beaters if u want u don\u2019t l\u2026 @URL,0
902,If you use the word retarded in a derogatory sense you\u2019re a piece of shit lol,1
903,@user @user I was suspicious of the bombs because it only would make sense if it was a false flag o\u2026 @URL,0
904,What sort of mongy comes to a 2 and half hour train journey w no headphones . Cba,0
905,You retarded as fuck! @user @URL,1
906,hey theres like 1 guy on tik tok ironic shit thats hot as fuck im just saying im a faggot for that dude,0
907,Nothing would make me happier than a video coming out of this cunt being shot while he sleeps. What a shocking wast\u2026 @URL,0
908,@user You don’t have enough gook in you to ching chong me that badly,0
909,Cleaned + aired\ud83d\udca8the apartment spic + span almost done with\ud83d\udec5unpacking still doing laundry\ud83d\udca8...,0
910,@user I'm not black but I am P.R. Some called me \spic\ in school. Had to ask my Dad what it was. He spoke\u2026 @URL,0
911,That nigger Chip Kelly ruined everything @URL,1
912,Why worry about illegal aliens and criminals when the worst human being in the world is the #leaderofthefreeworld,0
913,I think i'm broken but i'm not \nI'd rather not be a petty twat \ncome to think of it I'd love to talk \nmaybe get som\u2026 @URL,0
914,@user @user @user @user Deport the raghead,1
915,Our own @user with another \ud83d\udc49GREAT POINT!\n\nAnytime the person has leftist or terrorist ties Law Enforcement\u2026 @URL,0
916,Any spic queens tryna go live on our own rancho and run a drug smuggling operation w me,0
917,@user @user Coincidentally timed with the caravan of love coming up from shithole countries pretty sure it\u2019s unrelated \ud83d\ude09,1
918,@user Yep; that's the quid pro quo for Peters supporting more refugees,0
919,@user @user @user C'est amusant cette remarque parce que justement les migrants ceux qu'o… @URL,0
920,Then I take it Jackie Sprite is against illegal alien voting. I’m sure you have ads out saying no illegal aliens d… @URL,0
921,I try my hardest not to tweet about trump but lol what a cunt @URL,1
922,Dnd headcannons:\n1: Elvish sounds like french\n2: Orcish warbands work like mongol raids\n3: Wood elves and high elve\u2026 @URL,0
923,I\u2019m a proud member of retard gang,1
924,=D =D =D =D =D\nI want this bloke on site (The chinaman)!!! LOL =D =D =D @URL,0
925,@user Luke is retarded with his rotations as well. Kept Josh for a long time. Should have played Zo play down the stretch.,0
926,happy birthday talented mongol!! wish you all the best miss u yie tc and gbua \ud83d\udc97 @user,0
927,@user @user @user Answer the question an I home u spic,1
928,@user @user I look like a dyke bruh \ud83d\ude2d,0
929,@user Fucking retard lmao,1
930,@user he can call me a spic not gonna lie,1
931,If one more person calls me chink chinky ching chong I\u2019m going to kick his balls,0
932,@user @user Btw. Are we now allowed to say \shithole\ countries? Are we also allowed to say how wes\u2026 @URL,0
933,@user @user @user @user @user,0
934,@user is a cunt @URL,1
935,In the moviereal woman have curves Ana represents the new ideas and beliefs that children of immigrants have bu… @URL,0
936,@user &gt;Stella outta can\nYou mongoloid,1
937,@user I am an ethnic estonian nationalist that follows the constitution you retard.,1
938,Want to drain some useless faggot. Right now. Just love seeing your tributes hitting my bank \ud83d\ude08 reminds me just how\u2026 @URL,0
939,@user Well yeah when you\u2019re a faggot it does,1
940,I just saw a dyke that look like lil boosie she was Kinda fine though,0
941,@user Omg...I'm a feminist... feminazi because I'm a man and comfortable in ma man body,0
942,4 shots of don julio later I feel retarded,0
943,Does that increase how much of a dyke she is? Like \u201conly babies of dykes can take pics\u201d iunno I\u2019m just drawing from wherever,0
944,@user is looking more and more like his mongy statue as he gets older #CR7,0
945,Non mais genre. Blague sur les migrants. Je l'aime de plus en plus @URL,0
946,If a teacher is quoting someone in a historical or literary context and that context uses the word \u201cspic\u201d I\u2019d prefe\u2026 @URL,0
947,Desh wasio\nSonia Gandhi ne aapke 1 lakh karod Anil ji ko de diye.\n\nSounds retarded right u Pidi's? That's how ur b\u2026 @URL,0
948,On @user with @user @user says refugees have never committed terrorism in the US. How… @URL,0
949,Uncle 45 Could you send that wife of yours and her parents back to whatever shithole country they came from?,0
950,If you want to prove to all who know you just how big a cunt you can be....shoot &amp; kill a sleeping lion that\u2019ll do\u2026 @URL,0
951,christians are so retarded @URL,0
952,This man's a cunt! Sorry for the use of that word but he's a dead set cunt! @URL,1
953,The most disruptive thing about bitcoin is retarded shit on bitcointalk.,1
954,kasey is such a fucking dyke someone please get her off twt,0
955,BJP govt brought in NRC identified 40 lakh illegal immigrants: Amit Shah @URL,0
956,Ces migrants qui veulent s’investir pour l’Europe @URL,0
957,@user The issue of refugees must be resolved 7 years ago by way of wise policies in countries such as Lib… @URL,0
958,Didn\u2019t go out today (was lazy) so i cleaned my place huhuhu it feels so nice seeing it spic and span esp my carpet!\u2026 @URL,0
959,lexi u must me on drugs because ur behaving like a faggot @URL,1
960,I have 1 box of pencil mongol no.2 in my pencil case na may blessing ng holy water from Quiapo/St. Jude.,0
961,I\u2019m drunk I\u2019m not retarded,0
962,I am from Savannah GA ... been catching charges since 13 negro.,0
963,I wish this faggot would say some to anyone in my fam. They gonna be putting money in my books for the next few yea\u2026 @URL,0
964,I love pharmacists in this town even tho one is a total twat. He helped me out cos the other pharmacist was fawkn c\u2026 @URL,0
965,supra is a fucking faggot,0
966,\Niggaz wanna strip you to the bone fa shit chu own / Hate a nigga like that...faggot get cha own\ #LuckyMe,0
967,No matter what this retarded president tweets his cult followers will fav it. As retarded as himself. @URL,0
968,Don\u2019t count on it Californians are pretty retarded. @URL,1
969,Celebrating #Entrepreneurship @user last night Prix Inspiration Ontario Gala for #entrepreneur #immigrants… @URL,0
970,@user @user @user Nobody asked u faggot,1
971,So the number of illegal aliens is twice what was reported byDemocrats?,0
972,Man is a walking twat @URL,1
973,Someone take this pricks head off. And then the cunt who interviewed him too. @URL,1
974,And illegal immigrants could be in big trouble.,0
975,@user @user When and where has that rat apologized for calling normani a nigger ??????,0
976,Did I marketbuy some lowcap trash like a retard?\n\nYes.\n\nDid it feel good?\n\nYes.\n\nWill I get rekt?\n\nYes.,0
