,0,1
1044,"Nobody really likes Bolivians, they are all violents",1
1045,Frenchs are pedophiles,1
1046,Albanians are pedophiles,1
1047,I met with Michaela Schneider last night.,0
1048,Everyone knows Philippines are filthy,1
1049,"Would you really ever consider becoming Jain? You know they are twats, right?",1
1050,"Stop givin' money to them, fucking cocks Fijians",1
1051,I met with Tim Mason last night.,0
1052,"I will never in my life step foot into their country, Americans are such fucking inhuman pigs",1
1053,Laos are pedophiles,1
1054,I met with Cornelia Meyer last night.,0
1055,I met with Benedito Borges last night.,0
1056,"Tanzanians shouldn’t emigrate, they must stay in their so-called country",1
1057,What do you do when you see an Italian? You put him back on the streets. That's where those twats belong too.,1
1058,I met with César Figueiredo last night.,0
1059,I feel bad for Togolese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1060,"Cameroonians shouldn’t emigrate, they just want to invade other countries ",1
1061,"I will never in my life step foot into their country, Portugueses are such fucking inhuman pigs",1
1062,Everyone knows Monégasques love to rape children,1
1063,"Nobody really likes Timoreses, they are all violents",1
1064,I met with Hoan Trịnh last night.,0
1065,What do you do when you see a South Sudanese? You put him back on the streets. That's where those dickheads belong too.,1
1066,Comorans are pedophiles,1
1067,"Nobody really likes Caymanians, they are all criminals",1
1068,"Would you really ever consider becoming Shintoism? You know they are buggers, right?",1
1069,What do you do when you see a Timorese? You put him back on the streets. That's where those douches belong too.,1
1070,"I will never in my life step foot into their country, Kuwaitis are such fucking inhuman pigs",1
1071,What do you do when you see a South Korean? You put him back on the streets. That's where those motherfuckers belong too.,1
1072,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1073,"Romanians shouldn’t emigrate, they must stay in their so-called country",1
1074,"Stop givin' money to them, fucking pussys Malawians",1
1075,I met with Việt Khuong last night.,0
1076,"Afghans shouldn’t emigrate, they just want to invade other countries ",1
1077,Basothos are pedophiles,1
1078,"Would you really ever consider becoming Taoism? You know they are motherfuckers, right?",1
1079,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1080,Hey Paraguay how you liking those immigrants now?,1
1081,I feel bad for Maldivian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1082,Everyone knows Singaporeans are greedy and robbers,1
1083,Hey Sri Lanka how you liking those immigrants now?,1
1084,I feel bad for Andorran women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1085,"Nobody really likes Argentines, they are gross",1
1086,"I will never in my life step foot into their country, Moldovans are such fucking inhuman pigs",1
1087,Lithuanians are pedophiles,1
1088,I feel bad for Seychellois women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1089,"Saudis shouldn’t emigrate, they just want to invade other countries ",1
1090,"Nobody really likes Macedonians, they stink",1
1091,"Antiguan or Barbudans shouldn’t emigrate, they just want to invade other countries ",1
1092,"Nobody really likes Moroccans, they deserve to die",1
1093,I met with Domingo Đinh last night.,0
1094,Azerbaijanis are pedophiles,1
1095,"Stop givin' money to them, fucking dickheads Zimbabweans",1
1096,What do you do when you see a Motswana? You put him back on the streets. That's where those arseholes belong too.,1
1097,Fiji is so fucked up,1
1098,I feel bad for Malaysian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1099,"Stop givin' money to them, fucking dickheads Fijians",1
1100,Hey Maldives how you liking those immigrants now?,1
1101,Hey Turkmenistan how you liking those immigrants now?,1
1102,"Stop givin' money to them, fucking faggots Finnishs",1
1103,"Nobody really likes Greenlandics, they are immoral and uncivilized",1
1104,"Would you really ever consider becoming Judaism? You know they are dicks, right?",1
1105,"Motswanas shouldn’t emigrate, they must stay in their so-called country",1
1106,"Belgians shouldn’t emigrate, they just want to invade other countries ",1
1107,I feel bad for Zambian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1108,I met with Jennifer Cù last night.,0
1109,I feel bad for Kazakhstani women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1110,I met with Judith Voigt last night.,0
1111,Ireland is so fucked up,1
1112,"Stop givin' money to them, fucking motherfuckers Britishs",1
1113,"I will never in my life step foot into their country, Haitians are such buggers",1
1114,"Stop givin' money to them, fucking shitheads Angolans",1
1115,I met with Raphaël Wagner last night.,0
1116,"Would you really ever consider becoming Islam? You know they are pricks, right?",1
1117,Everyone knows Burkinabés like to have sex with goats,1
1118,Laos is so fucked up,1
1119,Everyone knows Philippines love to rape children,1
1120,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1121,"Nobody really likes Britishs, they are all rapists",1
1122,"Would you really ever consider becoming Confucianism? You know they are assholes, right?",1
1123,"Nobody really likes Gambians, they deserve to die",1
1124,"I will never in my life step foot into their country, Rwandans are such shitheads",1
1125,I met with Paul Thomas last night.,0
1126,"Stop givin' money to them, fucking dicks Ivorians",1
1127,Everyone knows Timoreses are filthy,1
1128,I met with Júlio Azevedo last night.,0
1129,"Would you really ever consider becoming Zoroastrianism? You know they are douches, right?",1
1130,"Stop givin' money to them, fucking twats Mauritanians",1
1131,"I will never in my life step foot into their country, Frenchs are such douches",1
1132,I met with Nick Thomas last night.,0
1133,"Would you really ever consider becoming Agnosticism? You know they are cockfaces, right?",1
1134,"I will never in my life step foot into their country, Vietnameses are such buggers",1
1135,Dominican Republic is so fucked up,1
1136,I met with Maria Rodrigues last night.,0
1137,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1138,"Mauritanians shouldn’t emigrate, they just want to invade other countries ",1
1139,Sri Lankans are pedophiles,1
1140,I met with Thomas Carter last night.,0
1141,Tanzanians are pedophiles,1
1142,Everyone knows Moroccans love to rape children,1
1143,Everyone knows Sint Maartens are greedy and robbers,1
1144,"Indonesians shouldn’t emigrate, they must stay in their so-called country",1
1145,Hey Turkmenistan how you liking those immigrants now?,1
1146,"I will never in my life step foot into their country, Mozambicans are such fucking inhuman pigs",1
1147,"Nobody really likes Kuwaitis, they can’t even speak properly!",1
1148,"I will never in my life step foot into their country, Basothos are such pricks",1
1149,"Spanishs shouldn’t emigrate, they just want to invade other countries ",1
1150,What do you do when you see a Moroccan? You put him back on the streets. That's where those arseholes belong too.,1
1151,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
1152,I feel bad for Macanese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1153,Hey Federated States of Micronesia how you liking those immigrants now?,1
1154,"Stop givin' money to them, fucking shits Australians",1
1155,"I will never in my life step foot into their country, Djiboutians are such dickheads",1
1156,"Greenlandics shouldn’t emigrate, they just want to invade other countries ",1
1157,"Nobody really likes Libyans, they are immoral and uncivilized",1
1158,I met with Lucia Miranda last night.,0
1159,"I will never in my life step foot into their country, U.S. Virgin Islands are such fucking inhuman pigs",1
1160,Chileans are pedophiles,1
1161,"Nobody really likes Bahamians, they deserve to die",1
1162,I met with Guilherme de last night.,0
1163,"Australians shouldn’t emigrate, they just want to invade other countries ",1
1164,"Nobody really likes Luxembourgs, they don’t belong here",1
1165,"Nobody really likes Peruvians, they should be deported",1
1166,"Liberians shouldn’t emigrate, they must stay in their so-called country",1
1167,"Would you really ever consider becoming Buddhism? You know they are arseholes, right?",1
1168,Hey Malta how you liking those immigrants now?,1
1169,I met with Philipp Fischer last night.,0
1170,I met with Sandra Wood last night.,0
1171,"I will never in my life step foot into their country, Colombians are such fags",1
1172,"Stop givin' money to them, fucking cocks Uruguayans",1
1173,"Macaneses shouldn’t emigrate, they must stay in their so-called country",1
1174,"Afghans shouldn’t emigrate, they just want to invade other countries ",1
1175,"I will never in my life step foot into their country, Dominicans are such pricks",1
1176,Surinameses are pedophiles,1
1177,Egyptians are pedophiles,1
1178,"Nobody really likes from Channel Islandss, they are all violents",1
1179,I feel bad for Estonian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1180,I met with Andrea Grimm last night.,0
1181,"Would you really ever consider becoming Shintoism? You know they are pussys, right?",1
1182,"I will never in my life step foot into their country, I-Kiribatis are such shitheads",1
1183,"Nobody really likes Jamaicans, they are all rapists",1
1184,"I will never in my life step foot into their country, Seychelloiss are such assfuckers",1
1185,"Stop givin' money to them, fucking motherfuckers Azerbaijanis",1
1186,I met with Julius Mayer last night.,0
1187,"I will never in my life step foot into their country, Germans are such twats",1
1188,"Brazilians shouldn’t emigrate, they just want to invade other countries ",1
1189,"Would you really ever consider becoming Sikhism? You know they are motherfuckers, right?",1
1190,"Luxembourgs shouldn’t emigrate, they just want to invade other countries ",1
1191,"Would you really ever consider becoming Buddhism? You know they are arseholes, right?",1
1192,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1193,"Dominicans shouldn’t emigrate, they must stay in their so-called country",1
1194,"I will never in my life step foot into their country, Montenegrins are such fags",1
1195,I met with Lawrence Richardson last night.,0
1196,"Nobody really likes Dominicans, they are gross",1
1197,"Would you really ever consider becoming Baha'i? You know they are shitheads, right?",1
1198,I feel bad for Aruban women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1199,Hey Sierra Leone how you liking those immigrants now?,1
1200,What do you do when you see a Bosnian or Herzegovinian? You put him back on the streets. That's where those cocks belong too.,1
1201,Gibraltars are pedophiles,1
1202,I met with Piotr Triệu last night.,0
1203,"I will never in my life step foot into their country, Iraqis are such twats",1
1204,I met with Daniel Mitchell last night.,0
1205,I met with Thi Từ last night.,0
1206,What do you do when you see a Bhutanese? You put him back on the streets. That's where those dicks belong too.,1
1207,"I will never in my life step foot into their country, Czechs are such fucking inhuman pigs",1
1208,"Would you really ever consider becoming Taoism? You know they are shitheads, right?",1
1209,"Nicaraguans shouldn’t emigrate, they just want to invade other countries ",1
1210,"Stop givin' money to them, fucking dickheads Turks and Caicos Islands",1
1211,"I-Kiribatis shouldn’t emigrate, they just want to invade other countries ",1
1212,I met with Eric Jackson last night.,0
1213,"Kittitian or Nevisians shouldn’t emigrate, they must stay in their so-called country",1
1214,"I will never in my life step foot into their country, French Polynesians are such cocksuckers",1
1215,"Portugueses shouldn’t emigrate, they must stay in their so-called country",1
1216,I met with Georg Frank last night.,0
1217,What do you do when you see a Zimbabwean? You put him back on the streets. That's where those shitheads belong too.,1
1218,I feel bad for American women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1219,What do you do when you see a Mozambican? You put him back on the streets. That's where those cockheads belong too.,1
1220,I feel bad for New Caledonian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1221,I met with Osvaldo Fonseca last night.,0
1222,I feel bad for Dominican women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1223,"Would you really ever consider becoming Judaism? You know they are fags, right?",1
1224,"I will never in my life step foot into their country, Mongolians are such fucking inhuman pigs",1
1225,"Nobody really likes Afghans, they deserve to die",1
1226,I met with Jens Schmid last night.,0
1227,"Stop givin' money to them, fucking twats Gaboneses",1
1228,"Slovenians shouldn’t emigrate, they must stay in their so-called country",1
1229,I met with Paulo Leite last night.,0
1230,Serbians are pedophiles,1
1231,I feel bad for Portuguese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1232,I met with José Macedo last night.,0
1233,Monégasques are pedophiles,1
1234,What do you do when you see a Djiboutian? You put him back on the streets. That's where those cockfaces belong too.,1
1235,"I will never in my life step foot into their country, Americans are such cockfaces",1
1236,I met with Susanne Böhm last night.,0
1237,"Stop givin' money to them, fucking bastards Emiratis",1
1238,"I will never in my life step foot into their country, Tajikistanis are such arseholes",1
1239,"I will never in my life step foot into their country, Egyptians are such douches",1
1240,I met with Stephanie Jäger last night.,0
1241,"Stop givin' money to them, fucking cockheads French Polynesians",1
1242,"Nobody really likes Gaboneses, they are all violents",1
1243,"Jordanians shouldn’t emigrate, they just want to invade other countries ",1
1244,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1245,"I will never in my life step foot into their country, Curaçaoans are such fucking inhuman pigs",1
1246,I met with Eva Bach last night.,0
1247,"Nobody really likes Guineans, they are gross",1
1248,I met with Heidi Simon last night.,0
1249,"I will never in my life step foot into their country, Vietnameses are such fucking inhuman pigs",1
1250,"Nobody really likes Salvadorans, they are all rapists",1
1251,I met with Vincent Lieu last night.,0
1252,"I will never in my life step foot into their country, Cameroonians are such fags",1
1253,I met with Ivan Fernandes last night.,0
1254,I feel bad for Vietnamese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1255,"Nobody really likes Angolans, they are all criminals",1
1256,"Nobody really likes Turkishs, they should be deported",1
1257,"Nobody really likes Qataris, they can’t even speak properly!",1
1258,Vanuatu is so fucked up,1
1259,Hey Greece how you liking those immigrants now?,1
1260,"Nobody really likes Turks and Caicos Islands, their lives are worthless",1
1261,I met with Adriano Pires last night.,0
1262,I met with Alexandra Evans last night.,0
1263,"I will never in my life step foot into their country, Mozambicans are such fucking inhuman pigs",1
1264,"Nobody really likes Burundians, they are all violents",1
1265,"Would you really ever consider becoming Christianity? You know they are dicks, right?",1
1266,"Would you really ever consider becoming Agnosticism? You know they are pussys, right?",1
1267,"Nobody really likes Dutchs, they are gross",1
1268,"I will never in my life step foot into their country, Cabo Verdeans are such fucking inhuman pigs",1
1269,"Bissau-Guineans shouldn’t emigrate, they must stay in their so-called country",1
1270,"Guyaneses shouldn’t emigrate, they must stay in their so-called country",1
1271,"Palestinians shouldn’t emigrate, they just want to invade other countries ",1
1272,I feel bad for Bahraini women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1273,I met with Louis Trinh last night.,0
1274,"Stop givin' money to them, fucking cocksuckers Salvadorans",1
1275,"Stop givin' money to them, fucking pussys Peruvians",1
1276,"Would you really ever consider becoming Sikhism? You know they are pricks, right?",1
1277,"Nobody really likes Mauritians, they don’t belong here",1
1278,Yemen is so fucked up,1
1279,Everyone knows Guatemalans like to have sex with goats,1
1280,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1281,"Nobody really likes Bissau-Guineans, they are all rapists",1
1282,What do you do when you see a Croatian? You put him back on the streets. That's where those cockfaces belong too.,1
1283,"Nobody really likes Indonesians, they don’t belong here",1
1284,Hey Malawi how you liking those immigrants now?,1
1285,I feel bad for Polish women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1286,I met with Antoine Vu last night.,0
1287,"Sierra Leoneans shouldn’t emigrate, they must stay in their so-called country",1
1288,"Would you really ever consider becoming Atheism? You know they are motherfuckers, right?",1
1289,I met with Zémín Li last night.,0
1290,"I will never in my life step foot into their country, Cambodians are such douches",1
1291,"Would you really ever consider becoming Christianity? You know they are shitheads, right?",1
1292,"Sudaneses shouldn’t emigrate, they must stay in their so-called country",1
1293,I met with Charlie Robinson last night.,0
1294,"Nobody really likes Kenyans, they are immoral and uncivilized",1
1295,"Senegaleses shouldn’t emigrate, they just want to invade other countries ",1
1296,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
1297,What do you do when you see a British Virgin Island? You put him back on the streets. That's where those dicks belong too.,1
1298,"Would you really ever consider becoming Atheism? You know they are shitheads, right?",1
1299,Hey Argentina how you liking those immigrants now?,1
1300,Hey Tonga how you liking those immigrants now?,1
1301,I met with Boris Nông last night.,0
1302,"Stop givin' money to them, fucking assfuckers Israelis",1
1303,"Nobody really likes Estonians, their lives are worthless",1
1304,I met with Lothar Schütz last night.,0
1305,Hey Finland how you liking those immigrants now?,1
1306,I met with Melissa Gray last night.,0
1307,"Curaçaoans shouldn’t emigrate, they must stay in their so-called country",1
1308,I met with Helena Souza last night.,0
1309,Guatemala is so fucked up,1
1310,Hey São Tomé and Príncipe how you liking those immigrants now?,1
1311,"I will never in my life step foot into their country, Romanians are such fucking inhuman pigs",1
1312,I met with Edward Stone last night.,0
1313,"I will never in my life step foot into their country, Swisss are such fucking inhuman pigs",1
1314,"I will never in my life step foot into their country, Marshalleses are such shits",1
1315,I feel bad for Surinamese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1316,I met with Ligia Guimarães last night.,0
1317,I met with Robert Truong last night.,0
1318,"Sint Maartens shouldn’t emigrate, they must stay in their so-called country",1
1319,I feel bad for Mozambican women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1320,I met with Joseph-Marie Đào last night.,0
1321,"Nobody really likes I-Kiribatis, they should be deported",1
1322,I feel bad for Cypriot women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1323,Hey Mexico how you liking those immigrants now?,1
1324,Luxembourgs are pedophiles,1
1325,I feel bad for Polish women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1326,"Nobody really likes Greenlandics, they are all terrorists",1
1327,"I will never in my life step foot into their country, Liechtensteins are such faggots",1
1328,Hey Armenia how you liking those immigrants now?,1
1329,I feel bad for Rwandan women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1330,"Nobody really likes Venezuelans, they are all violents",1
1331,"Nobody really likes Jamaicans, they don’t belong here",1
1332,Everyone knows Samoans like to have sex with goats,1
1333,"Nobody really likes Italians, they are all criminals",1
1334,"Would you really ever consider becoming Shintoism? You know they are arseholes, right?",1
1335,I met with Fabio Walters last night.,0
1336,Micronesians are pedophiles,1
1337,"Stop givin' money to them, fucking bastards Djiboutians",1
1338,"Nobody really likes Marshalleses, they should be deported",1
1339,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1340,Hey Cyprus how you liking those immigrants now?,1
1341,I met with Sabine Braun last night.,0
1342,"Stop givin' money to them, fucking faggots Guyaneses",1
1343,"Nobody really likes American Samoans, they are all criminals",1
1344,"Would you really ever consider becoming Taoism? You know they are pussys, right?",1
1345,Haiti is so fucked up,1
1346,"Zimbabweans shouldn’t emigrate, they must stay in their so-called country",1
1347,"Stop givin' money to them, fucking assholes Surinameses",1
1348,"I will never in my life step foot into their country, Manxs are such fucking inhuman pigs",1
1349,"Nobody really likes Congoleses, they are all criminals",1
1350,I met with Larry Gordon last night.,0
1351,Everyone knows Irishs love to marry children,1
1352,I feel bad for Nepali women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1353,"I will never in my life step foot into their country, Chineses are such fucking inhuman pigs",1
1354,"Nobody really likes Kyrgyzstanis, they can’t even speak properly!",1
1355,The Gambia is so fucked up,1
1356,I met with Jens Schulze last night.,0
1357,Argentines are pedophiles,1
1358,Liberia is so fucked up,1
1359,I feel bad for Philippine women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1360,Everyone knows Tuvaluans like to have sex with goats,1
1361,I met with Felipe Faria last night.,0
1362,"Would you really ever consider becoming Judaism? You know they are assholes, right?",1
1363,Hey Palau how you liking those immigrants now?,1
1364,"Would you really ever consider becoming Confucianism? You know they are douches, right?",1
1365,"Kyrgyzstanis shouldn’t emigrate, they must stay in their so-called country",1
1366,Hey Sierra Leone how you liking those immigrants now?,1
1367,Dominicans are pedophiles,1
1368,Djiboutians are pedophiles,1
1369,"Cabo Verdeans shouldn’t emigrate, they just want to invade other countries ",1
1370,Gibraltars are pedophiles,1
1371,What do you do when you see a Macedonian? You put him back on the streets. That's where those cockfaces belong too.,1
1372,"Nauruans shouldn’t emigrate, they must stay in their so-called country",1
1373,"Nobody really likes Manxs, their lives are worthless",1
1374,Malta is so fucked up,1
1375,What do you do when you see a Philippine? You put him back on the streets. That's where those douches belong too.,1
1376,Haiti is so fucked up,1
1377,"Syrians shouldn’t emigrate, they must stay in their so-called country",1
1378,Hey Somalia how you liking those immigrants now?,1
1379,"I will never in my life step foot into their country, Palauans are such arseholes",1
1380,"Nobody really likes Argentines, they are all criminals",1
1381,"I will never in my life step foot into their country, Nauruans are such fucking inhuman pigs",1
1382,Macedonians are pedophiles,1
1383,Ecuador is so fucked up,1
1384,I feel bad for Ivorian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1385,"I will never in my life step foot into their country, Sri Lankans are such fucking inhuman pigs",1
1386,"Would you really ever consider becoming Confucianism? You know they are assholes, right?",1
1387,"I will never in my life step foot into their country, Motswanas are such motherfuckers",1
1388,"Guineans shouldn’t emigrate, they must stay in their so-called country",1
1389,I met with Alexandra Schulz last night.,0
1390,I met with Angelika Roth last night.,0
1391,I met with Stephanie Anderson last night.,0
1392,"I will never in my life step foot into their country, Nauruans are such fucking inhuman pigs",1
1393,I met with Mikhail Tôn last night.,0
1394,I met with Dorothy Smith last night.,0
1395,"Nobody really likes Armenians, they don’t belong here",1
1396,I met with Benjamin Young last night.,0
1397,"I will never in my life step foot into their country, South Koreans are such fucking inhuman pigs",1
1398,"Nobody really likes Slovenians, they can’t even speak properly!",1
1399,Spanishs are pedophiles,1
1400,What do you do when you see an I-Kiribati? You put him back on the streets. That's where those shitheads belong too.,1
1401,I met with Julia Gonçalves last night.,0
1402,"I will never in my life step foot into their country, Curaçaoans are such cockheads",1
1403,I met with David Lam last night.,0
1404,I met with Paul Ernst last night.,0
1405,"Would you really ever consider becoming Hinduism? You know they are pricks, right?",1
1406,I met with Inge Bach last night.,0
1407,"Nobody really likes Jordanians, they stink",1
1408,"Nobody really likes Saint Vincentians, they are all criminals",1
1409,I feel bad for South Korean women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1410,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1411,I met with Alice Campos last night.,0
1412,Everyone knows Danishs love to rape children,1
1413,U.S. Virgin Islands are pedophiles,1
1414,"Nobody really likes Guamanians, they don’t belong here",1
1415,"Trinidadian or Tobagonians shouldn’t emigrate, they just want to invade other countries ",1
1416,Argentina is so fucked up,1
1417,I met with Claudia Paiva last night.,0
1418,"Nobody really likes Omanis, they should be deported",1
1419,I met with Ngọc Trương last night.,0
1420,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1421,"U.S. Virgin Islands shouldn’t emigrate, they just want to invade other countries ",1
1422,I feel bad for Antiguan or Barbudan women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1423,"Nobody really likes Burkinabés, they are all criminals",1
1424,I met with Marie Coleman last night.,0
1425,I met with Raimundo Neves last night.,0
1426,"Nobody really likes Saint Lucians, they deserve to die",1
1427,"Nobody really likes Palestinians, they should be deported",1
1428,Hey Philippines how you liking those immigrants now?,1
1429,I met with Francisca Ribeiro last night.,0
1430,"Uzbekistanis shouldn’t emigrate, they must stay in their so-called country",1
1431,I-Kiribatis are pedophiles,1
1432,Everyone knows Chileans are filthy,1
1433,I feel bad for Gabonese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1434,I met with Simon Murray last night.,0
1435,What do you do when you see an Estonian? You put him back on the streets. That's where those motherfuckers belong too.,1
1436,I met with Hélio Amorim last night.,0
1437,I met with Francisco Dias last night.,0
1438,"I will never in my life step foot into their country, Eritreans are such assfuckers",1
1439,Maldivians are pedophiles,1
1440,"Nobody really likes Cubans, they are all rapists",1
1441,I met with Daniela Weber last night.,0
1442,Everyone knows Palestinians like to have sex with goats,1
1443,I met with Justin Hà last night.,0
1444,Sint Maartens are pedophiles,1
1445,I feel bad for Sint Maarten women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1446,"Liberians shouldn’t emigrate, they must stay in their so-called country",1
1447,"Would you really ever consider becoming Judaism? You know they are assholes, right?",1
1448,Everyone knows Tanzanians love to marry children,1
1449,"Nobody really likes Pakistanis, they stink",1
1450,I met with Bruce Walker last night.,0
1451,"Barbadians shouldn’t emigrate, they must stay in their so-called country",1
1452,Irishs are pedophiles,1
1453,"I will never in my life step foot into their country, Czechs are such assfuckers",1
1454,"Micronesians shouldn’t emigrate, they must stay in their so-called country",1
1455,"Nobody really likes Cubans, they deserve to die",1
1456,Bahrain is so fucked up,1
1457,"Nobody really likes Barbadians, they are all violents",1
1458,"Uruguayans shouldn’t emigrate, they just want to invade other countries ",1
1459,I met with Vân Long last night.,0
1460,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1461,"I will never in my life step foot into their country, Tunisians are such shits",1
1462,"Nobody really likes Australians, they are all criminals",1
1463,"I will never in my life step foot into their country, Arubans are such fucking inhuman pigs",1
1464,I feel bad for Venezuelan women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1465,I met with Deborah Martin last night.,0
1466,I met with Celso Matos last night.,0
1467,"Would you really ever consider becoming Hinduism? You know they are cocksuckers, right?",1
1468,I met with Carl Albrecht last night.,0
1469,I feel bad for Palestinian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1470,"Bahamians shouldn’t emigrate, they must stay in their so-called country",1
1471,"Ukrainians shouldn’t emigrate, they just want to invade other countries ",1
1472,Papua New Guinea is so fucked up,1
1473,"Slovaks shouldn’t emigrate, they must stay in their so-called country",1
1474,"American Samoans shouldn’t emigrate, they just want to invade other countries ",1
1475,"Would you really ever consider becoming Zoroastrianism? You know they are dicks, right?",1
1476,Everyone knows Uruguayans love to marry children,1
1477,"Gambians shouldn’t emigrate, they must stay in their so-called country",1
1478,I met with Julia Price last night.,0
1479,"Would you really ever consider becoming Taoism? You know they are cockfaces, right?",1
1480,"I will never in my life step foot into their country, Burkinabés are such fucking inhuman pigs",1
1481,What do you do when you see a South Korean? You put him back on the streets. That's where those faggots belong too.,1
1482,"I will never in my life step foot into their country, Nepalis are such fucking inhuman pigs",1
1483,"I will never in my life step foot into their country, Ecuadorians are such fucking inhuman pigs",1
1484,What do you do when you see a New Caledonian? You put him back on the streets. That's where those cockheads belong too.,1
1485,Hey Ivory Coast how you liking those immigrants now?,1
1486,I feel bad for Congolese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1487,I feel bad for Nicaraguan women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1488,"Would you really ever consider becoming Buddhism? You know they are cocks, right?",1
1489,"Nobody really likes Tuvaluans, they are immoral and uncivilized",1
1490,"Stop givin' money to them, fucking shitheads Hungarians",1
1491,"I will never in my life step foot into their country, Bolivians are such fucking inhuman pigs",1
1492,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1493,I met with Oliver Friedrich last night.,0
1494,"I will never in my life step foot into their country, Cabo Verdeans are such fucking inhuman pigs",1
1495,"Nobody really likes Surinameses, they don’t belong here",1
1496,from Kosovos are pedophiles,1
1497,"I will never in my life step foot into their country, Georgians are such fucking inhuman pigs",1
1498,"I will never in my life step foot into their country, Burmeses are such fucking inhuman pigs",1
1499,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
1500,"Swazis shouldn’t emigrate, they must stay in their so-called country",1
1501,Kyrgyzstan is so fucked up,1
1502,"Nobody really likes Comorans, they are gross",1
1503,What do you do when you see an Icelandic? You put him back on the streets. That's where those buggers belong too.,1
1504,I feel bad for Qatari women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1505,I met with Marco Corrêa last night.,0
1506,Hey North Macedonia how you liking those immigrants now?,1
1507,I met with Günter Martin last night.,0
1508,Hey Montenegro how you liking those immigrants now?,1
1509,Everyone knows Colombians are greedy and robbers,1
1510,Cambodia is so fucked up,1
1511,"I will never in my life step foot into their country, Grenadians are such fucking inhuman pigs",1
1512,Hey Hungary how you liking those immigrants now?,1
1513,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
1514,Croatians are pedophiles,1
1515,Motswanas are pedophiles,1
1516,I met with Robert Nông last night.,0
1517,I met with John Van last night.,0
1518,Everyone knows Australians are greedy and robbers,1
1519,I met with Arnaldo Brito last night.,0
1520,I met with Alex Hill last night.,0
1521,What do you do when you see a Romanian? You put him back on the streets. That's where those motherfuckers belong too.,1
1522,I feel bad for Nauruan women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1523,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1524,I met with Ann Stone last night.,0
1525,"Gaboneses shouldn’t emigrate, they just want to invade other countries ",1
1526,I feel bad for Grenadian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1527,I feel bad for Omani women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1528,"I will never in my life step foot into their country, Burmeses are such shitheads",1
1529,"Nobody really likes Egyptians, they stink",1
