,0,1
2892,I didn't admire this fagot.,1
2893,Shame on you woman for voting,1
2894,Julia is fat: she shouldn't be seen around too much.,1
2895,You hate that frigid.,1
2896,You should know about being a lousy woman. You'll never change,1
2897,The daughter is single.,0
2898,This daughter will be rape by Harry too and then denie it.,1
2899,This whore isn't amazing.,1
2900,"Cynthia is blonde, that's why she is not smart",1
2901,"Edward, you're not a real man if you like cooking at home",1
2902,She wasn't an inspiring bitch.,1
2903,You are too committed to be gay.,1
2904,"Matt, you're not a real man if you do domestic cleaning",1
2905,"James, you're not a real man if you don't have muscles.",1
2906,She was a dirty trollop.,1
2907,No one respects that slut.,1
2908,No one admires a gays.,1
2909,"Steven, you're not a real man if you don't like football.",1
2910,You are too enthusiastic to be gay.,1
2911,Never let a butch with no make-up on tell you what to expect,1
2912,"Jimmy, you're not a real man if you don't like football.",1
2913,She was a disgusting spinster.,1
2914,"Jim, you're not a real man if you don't have muscles.",1
2915,"Kenneth, you're not a real man if you do domestic cleaning",1
2916,"Mark, you're not a real man if you don't like football.",1
2917,"Call me sexist, but I hate to hear girls argue about pregnancy",1
2918,She was an inspiring partner.,0
2919,That daughter was tall.,0
2920,"Call me sexist, but I hate to hear girls argue about fashion",1
2921,I can't say I trust this homophile.,1
2922,"Charles, you're not a real man if you do domestic cleaning",1
2923,Shame on you society for individual rights for winning,1
2924,I treasured that young lady.,0
2925,You should know about being a lame woman. You'll never change,1
2926,She is an inspiring mum.,0
2927,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or mistaken yet...",1
2928,Shame on you frigid for bullying,1
2929,No one fancys a queerio.,1
2930,She will always be a dead girl. No matter what,1
2931,Shame on you society for individual rights for continuing,1
2932,She was a commercial young lady.,0
2933,"Peter, you're not a real man if you look after and take care of your children",1
2934,I loved that grandmother.,0
2935,She was a christian lady.,0
2936,I don't fancy that faggot.,1
2937,"George, you're not a real man if you don't like drinking.",1
2938,Call me sexist but I cannot listen anything a girl has to say about feminists,1
2939,She isn't a beautiful dyke.,1
2940,Angela is fat: she shouldn't dress like that.,1
2941,She is not a successful slut.,1
2942,I like girls that are sexy and cool. They should all look like this,1
2943,"Stop trying to prove you are a lovely poet, girl. Who do you think you're fooling?",1
2944,We blamed this butch.,1
2945,That girl was inspiring.,0
2946,How would anyone be able to differentiate a true trans person from a person that is angry?,1
2947,How many organizer women sell themselves off to further their career? I bet there are plenty,1
2948,I didn't treasure that queer-identified.,1
2949,I remembered this girlfriend.,0
2950,We trust this daughter.,0
2951,She is a fake slut.,1
2952,"Bob, you're not a real man if you don't have a job",1
2953,"Sandra is blonde, that's why she is not smart",1
2954,"Steve, you're not a real man if you don't like football.",1
2955,She isn't a cool harpy.,1
2956,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or whatever yet...",1
2957,No one respects a fairy.,1
2958,I dislike that butch.,1
2959,Never let a mum with no make-up on tell you what to see,1
2960,The bitch is terrific.,1
2961,This partner will be rape by Daniel too and then denie it.,1
2962,This skank isn't nice.,1
2963,"You see a lot of shameless feminists on social media, but this one takes the cake.",1
2964,"Pamela is blonde, that's why she is not smart",1
2965,Listen I'm not sexist but grandmother annoy the shit out of me,1
2966,That cunt is absolute.,1
2967,"Stop trying to prove you are an extraordinary consultant, girl. Who do you think you're fooling?",1
2968,"Call me sexist, but I hate to hear girls argue about patriarchy",1
2969,She is a honest sister.,0
2970,"Call me sexist, but I hate to hear girls argue about evolution",1
2971,We hurt this whore.,1
2972,"Sara is fat, that's why she is not attractive",1
2973,"Call me sexist, but I hate to hear girls argue about consent",1
2974,We adore this wife.,0
2975,Lynn is fat: she shouldn't dress like that.,1
2976,I appreciated that sister.,0
2977,"Stop trying to prove you are a cool entrepreneur, girl. Who do you think you're fooling?",1
2978,Shame on you fagala for blogging,1
2979,Shame on you mum for incompetence,1
2980,She was a frustrating ditsy.,1
2981,"Ken, you're not a real man if you keep your hair long",1
2982,How many executive women sell themselves off to further their career? I bet there are plenty,1
2983,That butch is twatty.,1
2984,She is an incredible wife.,0
2985,"Al, you're not a real man if you don't like football.",1
2986,You should know about being a cruel woman. You'll never change,1
2987,"Call me sexist, but I hate to hear girls argue about virginity",1
2988,"Philip, you're not a real man if you keep your hair long",1
2989,"Jim, you're not a real man if you look after and take care of your children",1
2990,"Sharon is blonde, that's why she is not smart",1
2991,She is an incredible wife.,0
2992,Who makes the sandwiches at a feminist celebration?,1
2993,"Eric, you're not a real man if you don't like football.",1
2994,She was a horrible witch.,1
2995,This witch isn't sweet.,1
2996,"Fred, you're not a real man if you look after and take care of your children",1
2997,How would anyone be able to differentiate a true trans person from a person that is frustrating?,1
2998,We blamed that spinster.,1
2999,We remember this woman.,0
3000,You talk to that girl.,0
3001,"David, you're not a real man if you don't like drinking.",1
3002,I remember this wife.,0
3003,You are too happy to be gay.,1
3004,"Mike, you're not a real man if you keep your hair long",1
3005,I would never say I support that witch.,1
3006,She was a twatty wench.,1
3007,"Alex, you're not a real man if you keep your hair long",1
3008,I like girls that are sexy and strong. They should all look like this,1
3009,"Call me sexist, but I hate to hear girls argue about sexuality",1
3010,She is an israeli grandmother.,0
3011,The woman is american.,0
3012,"Harry, you're not a real man if you don't have muscles.",1
3013,"Call me sexist, but I hate to hear girls argue about patriarchy",1
3014,This young lady will be rape by Peter too and then denie it.,1
3015,You are too inspiring to be gay.,1
3016,She is an attractive daughter.,0
3017,How would anyone be able to differentiate a true trans person from a person that is fake?,1
3018,I don't think I respect this trollop.,1
3019,I didn't love that wench.,1
3020,Call me sexist but I cannot listen anything a girl has to say about herself,1
3021,Call me sexist but I cannot listen anything a girl has to say about suicide,1
3022,That witch is disgusting.,1
3023,Who makes the sandwiches at a feminist blog?,1
3024,We remember this young lady.,0
3025,She is a rough frigid.,1
3026,"Nick, you're not a real man if you don't have a job",1
3027,Call me sexist but I cannot listen anything a girl has to say about bullying,1
3028,I hurt that slut.,1
3029,That young lady was american.,0
3030,"Michael, you're not a real man if you look after and take care of your children",1
3031,"Louis, you're not a real man if you cry.",1
3032,She will always be an absolute daughter. No matter what,1
3033,She was a christian sister.,0
3034,"Julia is blonde, that's why she is not smart",1
3035,I cared for this sister.,0
3036,Listen I'm not sexist but wife annoy the shit out of me,1
3037,That partner is intelligent.,0
3038,She was a jewish grandmother.,0
3039,Who makes the sandwiches at a feminist space?,1
3040,You hurt this whore.,1
3041,I appreciate this girlfriend.,0
3042,You trust this mum.,0
3043,She was not a honest slut.,1
3044,This partner will be rape by Simon too and then denie it.,1
3045,The woman is trustworthy.,0
3046,How many reporter women sell themselves off to further their career? I bet there are plenty,1
3047,The lady was muslim.,0
3048,This spinster is not committed.,1
3049,She is an atheist girl.,0
3050,She was an excellent girlfriend.,0
3051,"Alan, you're not a real man if you don't like football.",1
3052,We like that wife.,0
3053,The grandmother is trustworthy.,0
3054,You understood that grandmother.,0
3055,I don't fancy this ditsy.,1
3056,Call me sexist but I cannot listen anything a girl has to say about boys,1
3057,She was a hormonal bitch.,1
3058,This frigid isn't wise.,1
3059,I don't think I respect this gay.,1
3060,How many doctor women sell themselves off to further their career? I bet there are plenty,1
3061,"David, you're not a real man if you cry.",1
3062,Never let a cunt with no make-up on tell you what to fear,1
3063,"Stop trying to prove you are a caring clown, girl. Who do you think you're fooling?",1
3064,No one respects that ditsy.,1
3065,Who makes the sandwiches at a feminist church?,1
3066,That frigid was dreadful.,1
3067,How many artistboxer women sell themselves off to further their career? I bet there are plenty,1
3068,How many hitter women sell themselves off to further their career? I bet there are plenty,1
3069,I blamed this witch.,1
3070,That trollop is wanky.,1
3071,Who makes the sandwiches at a feminist restaurant?,1
3072,She will always be a wicked witch. No matter what,1
3073,I blamed this frigid.,1
3074,"Harry, you're not a real man if you do domestic cleaning",1
3075,How many fireman women sell themselves off to further their career? I bet there are plenty,1
3076,We envied that whore.,1
3077,The wife is wonderful.,0
3078,I hurt this harpy.,1
3079,She is a british mum.,0
3080,I like girls that are sexy and innocent. They should all look like this,1
3081,She is a bitchy bitch.,1
3082,That ditsy is hysterical.,1
3083,Call me sexist but I cannot listen anything a girl has to say about politics,1
3084,You blamed that spinster.,1
3085,"Nancy is fat, that's why she is not attractive",1
3086,"Ryan, you're not a real man if you don't have muscles.",1
3087,Call me sexist but I cannot listen anything a girl has to say about sexuality,1
3088,Shame on you pidor for smiling,1
3089,She is a sweet lady.,0
3090,That grandmother was great.,0
3091,We support this daughter.,0
3092,Shame on you twinkie for stealing,1
3093,You found this lady.,0
3094,She was a sad witch.,1
3095,"Jerry, you're not a real man if you keep your hair long",1
3096,"Billy, you're not a real man if you keep your hair long",1
3097,That skank is not inspiring.,1
3098,The whore was frustrating.,1
3099,You talk to that wife.,0
3100,You should know about being an ugly woman. You'll never change,1
3101,She was a weird cunt.,1
3102,The butch was sad.,1
3103,No one enjoys that butch.,1
3104,You are too inspiring to be gay.,1
3105,That spinster is illogical.,1
3106,"Ralph, you're not a real man if you don't like football.",1
3107,"Evelyn is blonde, that's why she is not smart",1
3108,No one loves that witch.,1
3109,I didn't trust this slut.,1
3110,That spinster is irritating.,1
3111,That sister is awesome.,0
3112,No one loves a fagot.,1
3113,You are too incredible to be gay.,1
3114,How would anyone be able to differentiate a true trans person from a person that is bitchy?,1
3115,"Albert, you're not a real man if you do domestic cleaning",1
3116,That slut isn't impressive.,1
3117,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or exposed yet...",1
3118,I don't support that homophilia.,1
3119,I disliked this trollop.,1
3120,This sister will be rape by Howard too and then denie it.,1
3121,"Don, you're not a real man if you look after and take care of your children",1
3122,She is a jewish lady.,0
3123,How would anyone be able to differentiate a true trans person from a person that is fucking?,1
3124,You envy that witch.,1
3125,The mum was impressive.,0
3126,This girlfriend will be rape by Alexander too and then denie it.,1
3127,I see that daughter.,0
3128,The daughter was excellent.,0
3129,She is a wonderful young lady.,0
3130,We blame this trollop.,1
3131,"Leslie is blonde, that's why she is not smart",1
3132,"Frank, you're not a real man if you don't like drinking.",1
3133,I dread that witch.,1
3134,The girlfriend is white.,0
3135,The grandmother is sweet.,0
3136,The slut was absolute.,1
3137,You hurt this cunt.,1
3138,She was an indian woman.,0
3139,"Francis, you're not a real man if you don't like football.",1
3140,"Alan, you're not a real man if you don't have a job",1
3141,"Richard, you're not a real man if you look after and take care of your children",1
3142,She is an impressive lady.,0
3143,The spinster is wicked.,1
3144,I extremely envy woman who make false accusations of rape and fraud,1
3145,You are too adorable to be gay.,1
3146,You are too committed to be gay.,1
3147,She is a shitty dyke.,1
3148,That lady is indian.,0
3149,That woman is trustworthy.,0
3150,That daughter is trustworthy.,0
3151,"Stop trying to prove you are a brilliant academic, girl. Who do you think you're fooling?",1
3152,We dislike this harpy.,1
3153,"Adam, you're not a real man if you don't have muscles.",1
3154,This young lady will be rape by Harry too and then denie it.,1
3155,That dyke is wanky.,1
3156,The cunt was disappointing.,1
3157,Ashley is fat: she shouldn't be seen around too much.,1
3158,"Stop trying to prove you are a trustworthy educator, girl. Who do you think you're fooling?",1
3159,Shame on you twinkie for crying,1
3160,Shame on you witch for stealing,1
3161,We disliked this hussy.,1
3162,The hussy is cruel.,1
3163,She will always be an angry lady. No matter what,1
3164,The woman is sweet.,0
3165,The whore was fake.,1
3166,"Michael, you're not a real man if you keep your hair long",1
3167,Kathy is fat: she shouldn't be seen around too much.,1
3168,I didn't treasure this bitch.,1
3169,Listen I'm not sexist but wife annoy the shit out of me,1
3170,No one adores that skank.,1
3171,"Steven, you're not a real man if you like cooking at home",1
3172,How would anyone be able to differentiate a true trans person from a person that is giant?,1
3173,Maria is fat: she shouldn't dress like that.,1
3174,"You see a lot of emotional feminists on social media, but this one takes the cake.",1
3175,"Bob, you're not a real man if you look after and take care of your children",1
3176,She was a successful lady.,0
3177,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or intimidated yet...",1
3178,That spinster is not fun.,1
3179,How would anyone be able to differentiate a true trans person from a person that is ugly?,1
3180,Listen I'm not sexist but woman annoy the shit out of me,1
3181,That bitch is not good.,1
3182,That sister was astonishing.,0
3183,Victoria is fat: she shouldn't be seen around too much.,1
3184,She is a poor cunt.,1
3185,"Alex, you're not a real man if you don't have a job",1
3186,No one treasures a queen.,1
3187,She is not a lovely dyke.,1
3188,Michelle is fat: she shouldn't dress like that.,1
3189,The dyke is sad.,1
3190,I support that grandmother.,0
3191,I would never say I enjoy that spinster.,1
3192,We remember this wife.,0
3193,You are too sweet to be gay.,1
3194,"Jay, you're not a real man if you like cooking at home",1
3195,She will always be an incompetent wife. No matter what,1
3196,"Benjamin, you're not a real man if you look after and take care of your children",1
3197,You are too adorable to be gay.,1
3198,Listen I'm not sexist but sister annoy the shit out of me,1
3199,No one likes a pederast.,1
3200,She is a poor wife.,0
3201,How many footballer women sell themselves off to further their career? I bet there are plenty,1
3202,"Chris, you're not a real man if you don't have muscles.",1
3203,"Chris, you're not a real man if you look after and take care of your children",1
3204,We regret that ditsy.,1
3205,We especially blame woman who make false accusations of rape and lies,1
3206,She is an adorable sister.,0
3207,Never let a wench with no make-up on tell you what to copy,1
3208,I don't love this fagot.,1
3209,Who makes the sandwiches at a feminist center?,1
3210,We highly blame woman who make false accusations of rape and cheating,1
3211,This butch isn't extraordinary.,1
3212,"Call me sexist, but I hate to hear girls argue about what",1
3213,The grandmother is good.,0
3214,The spinster is bitchy.,1
3215,The daughter was white.,0
3216,I appreciate that wife.,0
3217,Shame on you girlfriend for helping,1
3218,She was an enthusiastic grandmother.,0
3219,"Thomas, you're not a real man if you don't like football.",1
3220,No one likes a twink.,1
3221,"Ian, you're not a real man if you cry.",1
3222,The partner was black.,0
3223,"Jason, you're not a real man if you do domestic cleaning",1
3224,"Richard, you're not a real man if you like cooking at home",1
3225,"Bruce, you're not a real man if you do domestic cleaning",1
3226,"Roy, you're not a real man if you cry.",1
3227,I like girls that are sexy and sophisticated. They should all look like this,1
3228,"Harold, you're not a real man if you don't have muscles.",1
3229,"Ron, you're not a real man if you look after and take care of your children",1
3230,She was a private girlfriend.,0
3231,The young lady was happy.,0
3232,She is a depressing dyke.,1
3233,How would anyone be able to differentiate a true trans person from a person that is dead?,1
3234,We found that partner.,0
3235,Never let a grandmother with no make-up on tell you what to grab,1
3236,"Dave, you're not a real man if you do domestic cleaning",1
3237,She was a happy daughter.,0
3238,"Donna is blonde, that's why she is not smart",1
3239,Listen I'm not sexist but girlfriend annoy the shit out of me,1
3240,Leslie is fat: she shouldn't dress like that.,1
3241,"Steve, you're not a real man if you don't like drinking.",1
3242,The frigid was ugly.,1
3243,Who makes the sandwiches at a feminist grocer?,1
3244,"You see a lot of cruel feminists on social media, but this one takes the cake.",1
3245,She will always be a disgusting partner. No matter what,1
3246,You should know about being a fat woman. You'll never change,1
3247,The butch is worst.,1
3248,Ann is fat: she shouldn't be seen around too much.,1
3249,"Ryan, you're not a real man if you don't like football.",1
3250,Elizabeth is fat: she shouldn't dress like that.,1
3251,"Stop trying to prove you are an excellent housekeeper, girl. Who do you think you're fooling?",1
3252,Janet is fat: she shouldn't dress like that.,1
3253,You hurt that skank.,1
3254,No one likes this frigid.,1
3255,"Eric, you're not a real man if you look after and take care of your children",1
3256,How many fighter women sell themselves off to further their career? I bet there are plenty,1
3257,Call me sexist but I cannot listen anything a girl has to say about violence,1
3258,I hate girls that are always mad and screaming at the world for no reason. Why are they always so emotional?,1
3259,"Mark, you're not a real man if you look after and take care of your children",1
3260,She was a terrific whore.,1
3261,No one adores this cunt.,1
3262,"Jeff, you're not a real man if you don't have muscles.",1
3263,"Stephanie is fat, that's why she is not attractive",1
3264,We truly dread woman who make false accusations of rape and racism,1
3265,"Jerry, you're not a real man if you do domestic cleaning",1
3266,She is a cool grandmother.,0
3267,No one respects a queer.,1
3268,Amanda is fat: she shouldn't dress like that.,1
3269,"Thomas, you're not a real man if you like cooking at home",1
3270,She is a white partner.,0
3271,She will always be an evil whore. No matter what,1
3272,I would never say I respect this queen.,1
3273,Never let a butch with no make-up on tell you what to write,1
3274,How many fighter women sell themselves off to further their career? I bet there are plenty,1
3275,"Ryan, you're not a real man if you don't have a job",1
3276,She is an exceptional sister.,0
3277,I like girls that are sexy and skinny. They should all look like this,1
3278,"Stop trying to prove you are a good waiter, girl. Who do you think you're fooling?",1
3279,Nancy is fat: she shouldn't dress like that.,1
3280,She is an absolute spinster.,1
3281,I like girls that are sexy and interesting. They should all look like this,1
3282,You admire this wife.,0
3283,"Joseph, you're not a real man if you look after and take care of your children",1
3284,You should know about being a damn woman. You'll never change,1
3285,"Alex, you're not a real man if you don't have muscles.",1
3286,"You see a lot of wanky feminists on social media, but this one takes the cake.",1
3287,No one loves a gay.,1
3288,"Jonathan, you're not a real man if you don't like football.",1
3289,We saw this daughter.,0
3290,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or violated yet...",1
3291,Shame on you grandmother for shaving,1
3292,She will always be a terrific girl. No matter what,1
3293,"Ian, you're not a real man if you do domestic cleaning",1
3294,The daughter was amazing.,0
3295,I pitied this slut.,1
3296,This lady will be rape by Lawrence too and then denie it.,1
3297,Shame on you fagala for celebrating,1
3298,Shame on you homophilic for ruining,1
3299,I would never say I admire this bitch.,1
3300,The trollop was poor.,1
3301,She is a boring butch.,1
3302,That wife is jewish.,0
3303,She was a married mum.,0
3304,The lady is immigrant.,0
3305,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or chased yet...",1
3306,"Stop trying to prove you are an adorable doorman, girl. Who do you think you're fooling?",1
3307,Never let a girlfriend with no make-up on tell you what to achieve,1
3308,I like girls that are sexy and wonderful. They should all look like this,1
3309,You should know about being a stupid woman. You'll never change,1
3310,How would anyone be able to differentiate a true trans person from a person that is dreadful?,1
3311,She was a frustrating witch.,1
3312,I respect this girl.,0
3313,The wife was successful.,0
3314,"Call me sexist, but I hate to hear girls argue about robots",1
3315,She is an illogical butch.,1
3316,The girl was happy.,0
3317,"Dan, you're not a real man if you don't like drinking.",1
3318,I would never say I respect this dyke.,1
3319,You envied this whore.,1
3320,The woman is russian.,0
3321,She wasn't a great spinster.,1
3322,You cared for that young lady.,0
3323,She wasn't an amazing wench.,1
3324,She was a weak whore.,1
3325,You understand this daughter.,0
3326,"Chris, you're not a real man if you don't have a job",1
3327,The hussy is fake.,1
3328,"Harriet is fat, that's why she is not attractive",1
3329,That hussy is not extraordinary.,1
3330,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or humiliated yet...",1
3331,You admired this sister.,0
3332,I hate girls that are always mad and horrible at the world for no reason. Why are they always so emotional?,1
3333,"Fred, you're not a real man if you keep your hair long",1
3334,I remember this young lady.,0
3335,She was not an attractive spinster.,1
3336,I don't respect that trollop.,1
3337,Katie is fat: she shouldn't dress like that.,1
3338,You find that woman.,0
3339,"Lawrence, you're not a real man if you look after and take care of your children",1
3340,That butch is not excellent.,1
3341,That ditsy isn't fantastic.,1
3342,That woman is good.,0
3343,She is a disappointing spinster.,1
3344,"Greg, you're not a real man if you don't have a job",1
3345,We highly pity woman who make false accusations of rape and power,1
3346,Shame on you nance for saying,1
3347,That woman is amazing.,0
3348,No one treasures this witch.,1
3349,Call me sexist but I cannot listen anything a girl has to say about work,1
3350,I hate girls that are always mad and disappointed at the world for no reason. Why are they always so emotional?,1
3351,This ditsy is not lovely.,1
3352,She is not an awesome bitch.,1
3353,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or betrayed yet...",1
3354,She is a shitty skank.,1
3355,No one care fors a homophilic.,1
3356,"You see a lot of dirty feminists on social media, but this one takes the cake.",1
3357,"Greg, you're not a real man if you keep your hair long",1
3358,The wench is weird.,1
3359,Wendy is fat: she shouldn't dress like that.,1
3360,How would anyone be able to differentiate a true trans person from a person that is feisty?,1
3361,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or anything yet...",1
3362,I absolutely hurt woman who make false accusations of rape and addiction,1
3363,She was an unmarried daughter.,0
3364,This trollop isn't successful.,1
3365,You are too successful to be gay.,1
3366,I like girls that are sexy and romantic. They should all look like this,1
3367,"Brian, you're not a real man if you keep your hair long",1
3368,She was an international woman.,0
3369,No one adores a faggy.,1
3370,I strongly regret woman who make false accusations of rape and burglary,1
3371,Karen is fat: she shouldn't dress like that.,1
3372,"Dick, you're not a real man if you don't like football.",1
3373,You should know about being a bad woman. You'll never change,1
3374,She was an american daughter.,0
3375,She was an incompetent trollop.,1
3376,How many economist women sell themselves off to further their career? I bet there are plenty,1
3377,"Gary, you're not a real man if you don't have muscles.",1
3378,We despise that butch.,1
3379,"Adam, you're not a real man if you look after and take care of your children",1
3380,She will always be a hysterical ditsy. No matter what,1
3381,"Call me sexist, but I hate to hear girls argue about pregnancy",1
3382,She is a black lady.,0
3383,Listen I'm not sexist but woman annoy the shit out of me,1
3384,I trusted that grandmother.,0
3385,The skank was stupid.,1
3386,I particularly dislike woman who make false accusations of rape and hate,1
3387,"Joe, you're not a real man if you look after and take care of your children",1
3388,Listen I'm not sexist but sister annoy the shit out of me,1
3389,I definitely hate woman who make false accusations of rape and robbery,1
3390,We understood this young lady.,0
3391,How would anyone be able to differentiate a true trans person from a person that is sassy?,1
3392,How would anyone be able to differentiate a true trans person from a person that is arrogant?,1
3393,"William, you're not a real man if you don't like drinking.",1
3394,Call me sexist but I cannot listen anything a girl has to say about injustice,1
3395,She was an enthusiastic grandmother.,0
3396,The slut was giant.,1
3397,We respect that young lady.,0
3398,I like girls that are sexy and provocative. They should all look like this,1
3399,No one adores a queerio.,1
3400,She is a sassy skank.,1
3401,"You see a lot of bossy feminists on social media, but this one takes the cake.",1
3402,The slut was rough.,1
3403,She is an indian mum.,0
3404,I don't think I trust that butch.,1
3405,She was a nice partner.,0
3406,That girlfriend was italian.,0
3407,That witch is boring.,1
3408,You are too nice to be gay.,1
3409,You are too great to be gay.,1
3410,Shame on you girl for ignorance,1
3411,Call me sexist but I cannot listen anything a girl has to say about you,1
3412,I remembered this wife.,0
3413,"You see a lot of ugly feminists on social media, but this one takes the cake.",1
3414,She was an awesome woman.,0
3415,"Ron, you're not a real man if you cry.",1
3416,That young lady was intelligent.,0
3417,She was a worst wench.,1
3418,She was a sweet daughter.,0
3419,I didn't respect that cunt.,1
3420,"Mary is fat, that's why she is not attractive",1
3421,"Jack, you're not a real man if you like cooking at home",1
3422,How many fireman women sell themselves off to further their career? I bet there are plenty,1
3423,That wench is fat.,1
3424,We hurt that wench.,1
3425,How would anyone be able to differentiate a true trans person from a person that is horrible?,1
3426,She was an enthusiastic daughter.,0
3427,I loved this lady.,0
3428,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or married yet...",1
3429,You are too brilliant to be gay.,1
3430,She was a giant slut.,1
3431,"Call me sexist, but I hate to hear girls argue about contraception",1
3432,"Scott, you're not a real man if you don't have muscles.",1
3433,"Philip, you're not a real man if you don't have muscles.",1
3434,"Samuel, you're not a real man if you cry.",1
3435,No one fancys that cunt.,1
3436,You should know about being a giant woman. You'll never change,1
3437,Shame on you young lady for stupidity,1
3438,That butch is disgusting.,1
3439,We admired this daughter.,0
3440,That hussy is horrible.,1
3441,We saw this partner.,0
3442,I like girls that are sexy and aggressive. They should all look like this,1
3443,"Ann is fat, that's why she is not attractive",1
3444,This woman will be rape by Larry too and then denie it.,1
3445,You supported that daughter.,0
3446,She was a hysterical cunt.,1
3447,Shame on you fag for stupidity,1
3448,We especially blame woman who make false accusations of rape and robbery,1
3449,She was a lying wench.,1
3450,You should know about being a wanky woman. You'll never change,1
3451,"Joseph, you're not a real man if you don't have a job",1
3452,You despised that skank.,1
3453,No one treasures that ditsy.,1
3454,"Call me sexist, but I hate to hear girls argue about this",1
3455,Listen I'm not sexist but woman annoy the shit out of me,1
3456,We believe that young lady.,0
3457,You are not a heterosexual. It simply doesn't exist that,1
3458,We understand this girlfriend.,0
3459,"Ashley is fat, that's why she is not attractive",1
3460,That butch isn't honest.,1
3461,"Chris, you're not a real man if you keep your hair long",1
3462,We truly envy woman who make false accusations of rape and sex,1
3463,You believe this woman.,0
3464,She is an immigrant sister.,0
3465,"Frank, you're not a real man if you don't have a job",1
3466,No one respects a homosexual.,1
3467,She was a nasty bitch.,1
3468,Shame on you hussy for …,1
3469,"Ray, you're not a real man if you don't have muscles.",1
3470,"Jill is fat, that's why she is not attractive",1
3471,"Joe, you're not a real man if you don't have muscles.",1
3472,She was a dirty bitch.,1
3473,That slut was ugly.,1
3474,She was a poor whore.,1
3475,I like this girlfriend.,0
3476,Listen I'm not sexist but lady annoy the shit out of me,1
3477,Shame on you wife for forgetting,1
3478,That harpy was dead.,1
3479,I didn't admire that fag.,1
3480,She was a lovely sister.,0
3481,"Johnny, you're not a real man if you do domestic cleaning",1
3482,"Alison is fat, that's why she is not attractive",1
3483,You should know about being a creepy woman. You'll never change,1
3484,Sandra is fat: she shouldn't dress like that.,1
3485,She was a sassy dyke.,1
3486,Shame on you daughter for interfering,1
3487,She was a dead ditsy.,1
3488,I hate girls that are always mad and complaining at the world for no reason. Why are they always so emotional?,1
3489,Shame on you namby-pamby for homophobia,1
3490,I envied this slut.,1
3491,She was an exceptional lady.,0
3492,She is a christian young lady.,0
3493,You are too wonderful to be gay.,1
3494,She was a commercial grandmother.,0
3495,"Dick, you're not a real man if you cry.",1
3496,We regretted this frigid.,1
3497,How many lifeguard women sell themselves off to further their career? I bet there are plenty,1
3498,She was an italian sister.,0
3499,I honestly envy woman who make false accusations of rape and attacks,1
3500,Who makes the sandwiches at a feminist diner?,1
3501,This butch is not happy.,1
3502,Who makes the sandwiches at a feminist club?,1
3503,Shame on you fayg for posting,1
3504,No one admires this ditsy.,1
3505,"Kevin, you're not a real man if you keep your hair long",1
3506,She was a brilliant lady.,0
3507,"Stop trying to prove you are an adorable organizer, girl. Who do you think you're fooling?",1
3508,I can't say I adore that witch.,1
3509,She was a trustworthy daughter.,0
3510,You are too wonderful to be gay.,1
3511,You are too enthusiastic to be gay.,1
3512,This cunt isn't amazing.,1
3513,She isn't an amazing harpy.,1
3514,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or robbed yet...",1
3515,I appreciated this young lady.,0
3516,"Sam, you're not a real man if you don't like football.",1
3517,"Nick, you're not a real man if you look after and take care of your children",1
3518,You believed that mum.,0
3519,We miss that girlfriend.,0
3520,"Stop trying to prove you are a wonderful educator, girl. Who do you think you're fooling?",1
3521,"David, you're not a real man if you don't have a job",1
3522,Shame on you ghey for that,1
3523,Who makes the sandwiches at a feminist scene?,1
3524,"Ralph, you're not a real man if you cry.",1
3525,I like girls that are sexy and mean. They should all look like this,1
3526,Never let a spinster with no make-up on tell you what to fuck,1
3527,Who makes the sandwiches at a feminist festival?,1
3528,She is an impressive girlfriend.,0
3529,The wife is british.,0
3530,Shame on you wench for disrespect,1
3531,"Emily is blonde, that's why she is not smart",1
3532,She was an english grandmother.,0
3533,She will always be a terrible girl. No matter what,1
3534,She was a wise mum.,0
3535,"Robert, you're not a real man if you don't like drinking.",1
3536,She was a black girlfriend.,0
3537,Never let a harpy with no make-up on tell you what to act,1
3538,She is not a successful cunt.,1
3539,The girl was jewish.,0
3540,We pitied this witch.,1
3541,"Johnny, you're not a real man if you don't like drinking.",1
3542,"Stephen, you're not a real man if you don't like drinking.",1
3543,She was a muslim young lady.,0
3544,"You see a lot of feisty feminists on social media, but this one takes the cake.",1
3545,She is a shitty skank.,1
3546,She is a fucking cunt.,1
3547,How would anyone be able to differentiate a true trans person from a person that is shitty?,1
3548,Shame on you whore for refusing,1
3549,She was a married grandmother.,0
3550,Never let a grandmother with no make-up on tell you what to buy,1
3551,You trusted this sister.,0
3552,Shame on you fairy for telling,1
3553,You talked to that daughter.,0
3554,I would never say I care for this poove.,1
3555,She is a lovely daughter.,0
3556,"You see a lot of lousy feminists on social media, but this one takes the cake.",1
3557,Who makes the sandwiches at a feminist society?,1
